id,regime,eta,alpha,theta,sigma,amenity,productivity,wage,employment,epsilon_j,markdown
733511326,fixed_eta01,0.9,0.8,1.42,0.12,-0.14029852992239558,1.3781479623332071,1.7144433567783925,0.00021866338722959023,11.28941667088226,1.0885785359113556
73351202x,fixed_eta01,0.9,0.8,1.42,0.12,0.07633623563080087,1.1655667829505176,2.707723569938867,9.80213788261562e-6,11.805919372284354,1.0847032720168839
733512070,fixed_eta01,0.9,0.8,1.42,0.12,-0.682885783453196,0.8988041463127984,2.5440209546675305,3.65239671752975e-6,11.819818384835227,1.0846036688078893
733512740,fixed_eta01,0.9,0.8,1.42,0.12,0.08981436495985298,0.8171593348403954,1.1267538551635585,0.00011852273111588364,9.08317178530841,1.1100937011471534
733512935,fixed_eta01,0.9,0.8,1.42,0.12,1.0886880792768932,1.1980986810626513,1.1700657176348186,0.0006671057039518327,9.141297664442266,1.1093936590523454
733513540,fixed_eta01,0.9,0.8,1.42,0.12,-0.49121756984383974,0.4971435634268727,1.419914687348472,3.088054239834045e-6,8.965442028572006,1.1115393972559406
73351368x,fixed_eta01,0.9,0.8,1.42,0.12,-1.4686067215289496,1.2771423569039957,1.6146446221519437,4.104500879595121e-5,2.013039023934666,1.4967613583791386
733514148,fixed_eta01,0.9,0.8,1.42,0.12,-0.4885611874303746,1.526750477173277,2.982945262339175,2.3238266026971634e-5,11.732090869305631,1.0852362985541029
733514156,fixed_eta01,0.9,0.8,1.42,0.12,-0.38735634333361874,1.813541700239136,4.015302923301151,1.2451668306056025e-5,11.772920625125272,1.0849406898969354
733515028,fixed_eta01,0.9,0.8,1.42,0.12,-0.7856446185905316,1.9190907209581884,4.466445688934519,9.710287662585968e-6,11.799533453927424,1.0847491135055982
733515589,fixed_eta01,0.9,0.8,1.42,0.12,-0.08193202968929708,0.5219512005179505,1.14681329664435,1.2932649511295512e-5,11.760483123253914,1.0850305203893118
733515626,fixed_eta01,0.9,0.8,1.42,0.12,-0.992640805048676,0.6872657650779604,1.777691730360385,5.705699860699305e-6,11.689440459361656,1.0855472940280162
733515634,fixed_eta01,0.9,0.8,1.42,0.12,0.7481943973755998,0.43773255672071476,0.9428505606683064,1.4292511025651963e-5,11.779656993526725,1.084892115326408
733515909,fixed_eta01,0.9,0.8,1.42,0.12,-0.7860083818239992,2.9568790324459466,1.7714009966750146,0.003732238275509828,3.5506683949524414,1.28163711413366
733515925,fixed_eta01,0.9,0.8,1.42,0.12,-0.6742072004088568,1.4266539254035355,1.8027984943988422,0.00019900506565947055,10.864143493789822,1.0920459123695874
733515933,fixed_eta01,0.9,0.8,1.42,0.12,0.463719520871775,0.6792410730445846,2.738347342076333,6.23324946573566e-7,11.832493705684477,1.0845130388296413
733516530,fixed_eta01,0.9,0.8,1.42,0.12,-0.6976197846859171,2.0269881729602273,2.74160901925093,0.00014378371893671518,11.261924265236706,1.0887947722297155
733516717,fixed_eta01,0.9,0.8,1.42,0.12,-0.0070807690646063305,0.9044246093018421,1.8958065301052016,1.629079473517038e-5,11.627112008782502,1.086005879985043
733516987,fixed_eta01,0.9,0.8,1.42,0.12,0.5172135026189166,0.44872381647189896,2.259930696995221,2.0486476819253647e-7,11.83317856746592,1.0845081475191622
733517699,fixed_eta01,0.9,0.8,1.42,0.12,0.8687535043060435,1.208151415009004,2.4206490430657976,2.0552062291651596e-5,11.823426033819109,1.0845778539265736
733517701,fixed_eta01,0.9,0.8,1.42,0.12,-0.47887425284205315,0.5147697306102825,1.5842903449075392,2.4022581431539577e-6,11.81092873326687,1.084667346877082
733517867,fixed_eta01,0.9,0.8,1.42,0.12,-1.0287599454913683,0.5649024624973237,1.2102689597115197,1.4526455403455368e-5,11.47036844439027,1.087181157680167
733518069,fixed_eta01,0.9,0.8,1.42,0.12,-0.7400704522726038,0.5883217064003098,0.9467378001498202,5.5163754065339935e-5,9.225059709127107,1.1084003823856683
733518480,fixed_eta01,0.9,0.8,1.42,0.12,0.7324869000878482,1.1164594020380987,1.5345190246756206,0.000132373247335361,11.196514806216166,1.0893135066855637
733518640,fixed_eta01,0.9,0.8,1.42,0.12,0.9342730711657662,0.7768582737277899,1.5508190419217178,2.090655350452393e-5,11.78662695533503,1.084841914806455
733518763,fixed_eta01,0.9,0.8,1.42,0.12,0.49171422178434987,0.6040988714056452,0.6386098367231251,0.000479669918455925,10.550933229642858,1.0947783459751692
733518771,fixed_eta01,0.9,0.8,1.42,0.12,0.502595252669949,0.7152801268146551,0.9608171887496729,0.000149961905296824,11.477103356233307,1.0871299986557055
733518982,fixed_eta01,0.9,0.8,1.42,0.12,-0.0944778185348579,0.6926876091065114,1.2328611106471183,3.5953706862120485e-5,10.90109252113129,1.0917339246558584
733519053,fixed_eta01,0.9,0.8,1.42,0.12,0.5306060624253512,0.6651834685978104,0.6767264395699456,0.0005671901490746621,9.991861546756349,1.100081450820806
733519109,fixed_eta01,0.9,0.8,1.42,0.12,-0.31642844710011614,0.6278197688331284,2.5002268928713303,6.626587897885931e-7,11.830721720444556,1.084525697047874
733519336,fixed_eta01,0.9,0.8,1.42,0.12,-0.8558224516605658,0.9987669243858929,2.234839759234214,1.178305673220925e-5,11.703222300427697,1.0854465526099983
73352045x,fixed_eta01,0.9,0.8,1.42,0.12,-0.3324729400984655,0.8734473368156754,1.0324219531628211,0.00018940132986536043,5.583936358340439,1.1790851356151921
733520900,fixed_eta01,0.9,0.8,1.42,0.12,-0.8753906063675648,3.111436302076877,3.690908206787277,0.00022179931236732047,7.227758069481626,1.1383554887126597
733520927,fixed_eta01,0.9,0.8,1.42,0.12,0.7984632050717946,1.2967681136014046,2.7519721723365658,1.540499289490206e-5,11.799896675605378,1.0847465047780764
733521452,fixed_eta01,0.9,0.8,1.42,0.12,0.22970937498630065,0.6153352976525439,1.1880557524062056,2.451568541107317e-5,11.561113878267031,1.0864968557986296
733523028,fixed_eta01,0.9,0.8,1.42,0.12,0.0015908031788984768,0.8492365732305402,2.1134751512206047,6.940794885195193e-6,11.777777458124511,1.0849056626817297
733523220,fixed_eta01,0.9,0.8,1.42,0.12,-0.3991872642259083,0.817044633641696,1.0227564988393039,0.0001953621015655184,9.390496486284437,1.1064906420507774
73352360x,fixed_eta01,0.9,0.8,1.42,0.12,-0.08771941448753487,0.6307328710354382,1.7874362733680789,3.6303973023109633e-6,11.821468009697828,1.0845918628024576
733524282,fixed_eta01,0.9,0.8,1.42,0.12,1.1452325183061987,0.35377244384660034,1.1662435485758658,1.7047497140642111e-6,11.828956788076953,1.0845383086535538
733524936,fixed_eta01,0.9,0.8,1.42,0.12,0.553709928476189,0.8035203397446635,1.7891516778948762,1.2124313845595724e-5,11.823487744700769,1.0845774124854315
733525517,fixed_eta01,0.9,0.8,1.42,0.12,-0.2732278469859386,1.4762316159498516,2.105403211591232,0.00010568399423653464,10.189015564395742,1.0981449084732362
733525525,fixed_eta01,0.9,0.8,1.42,0.12,-0.36804769134891574,0.8600520302549285,1.624249055152176,2.7476738681198233e-5,11.66469731001299,1.0857287568998124
733525568,fixed_eta01,0.9,0.8,1.42,0.12,-0.22991463259787293,0.9391844071805324,1.0966786290754105,0.0002877606106224641,10.229106979523271,1.0977602445650252
733525904,fixed_eta01,0.9,0.8,1.42,0.12,-0.3818901485487099,1.5312855557979304,1.9614008144534838,0.00018145620230748764,10.26353477204044,1.0974323195868314
733526237,fixed_eta01,0.9,0.8,1.42,0.12,-0.1600225788409211,0.6928494358228313,0.7790670586974616,0.00020630643176542063,4.577939673776891,1.2184388767130652
733526309,fixed_eta01,0.9,0.8,1.42,0.12,-0.7352626628656864,1.5376706180058415,2.43966469278437,5.619452107970708e-5,8.329997755459667,1.1200480515549451
733526405,fixed_eta01,0.9,0.8,1.42,0.12,0.7479655847266049,0.9466378443717224,2.598673148271175,4.25723901584777e-6,11.82756805677697,1.0845482347004565
733526608,fixed_eta01,0.9,0.8,1.42,0.12,-0.9124288426705953,1.2559397178211142,1.9987835743635962,6.320068861871861e-5,11.026694818641229,1.0906890066740076
733526763,fixed_eta01,0.9,0.8,1.42,0.12,0.11019773252976964,0.43049704109907716,0.8078101583796622,2.7593067966584094e-5,10.893232052274271,1.0918001191199467
733527491,fixed_eta01,0.9,0.8,1.42,0.12,-0.4332178782610581,0.49960889668049485,1.471383334883637,2.9832737889967702e-6,11.703380012503922,1.0854454011517696
733527643,fixed_eta01,0.9,0.8,1.42,0.12,0.29931862965236317,0.48837702867886834,1.4904103156961408,2.5062251405759985e-6,11.814039815377512,1.0846450507724181
733527811,fixed_eta01,0.9,0.8,1.42,0.12,-0.46991213421686634,1.4084253652842116,2.4342138979225547,2.8912529113304122e-5,5.73535748184804,1.1743570480418914
733527993,fixed_eta01,0.9,0.8,1.42,0.12,2.348688282789313,0.3773706318450572,0.5401289758697791,0.00010990185565825657,11.667912051005349,1.085705136928405
733528531,fixed_eta01,0.9,0.8,1.42,0.12,-0.20137631445658682,1.245269991667093,1.1878077335339425,0.000619351203259537,6.542424513133702,1.1528485346667023
73352950x,fixed_eta01,0.9,0.8,1.42,0.12,-1.230563364449165,1.2232432547209235,2.794537396467549,1.0293870761033492e-5,10.837926861201149,1.0922685687776612
733529948,fixed_eta01,0.9,0.8,1.42,0.12,-1.7747290673701874,0.7799122776191978,0.6465035722885194,0.00016883115501972206,1.3881394595443168,1.7203887139180303
733530332,fixed_eta01,0.9,0.8,1.42,0.12,0.7305265431936773,0.924366885756468,2.615196779480879,3.661911298977815e-6,11.830417513928127,1.0845278705356498
733530340,fixed_eta01,0.9,0.8,1.42,0.12,0.5952378316823975,0.3252439750339676,0.9150073295283077,3.760677400617334e-6,11.784097810699627,1.0848601238774536
733530690,fixed_eta01,0.9,0.8,1.42,0.12,0.26325742659820206,0.4109473091763282,1.6132646252888,7.118020464756586e-7,11.826839089094166,1.0845534459771358
733531298,fixed_eta01,0.9,0.8,1.42,0.12,0.41226712861476833,0.5248964749375163,1.426994820041299,4.468029371655753e-6,11.820076090889224,1.084601824244667
733531327,fixed_eta01,0.9,0.8,1.42,0.12,-0.5233314306005115,1.6905104859181286,1.7383113473616698,0.0003635273863550573,5.272418496327928,1.1896662794686097
733531538,fixed_eta01,0.9,0.8,1.42,0.12,0.6685689166640433,1.8379571536187038,1.868911943875781,0.0005940729370738858,11.051197170386212,1.0904879339841742
733531570,fixed_eta01,0.9,0.8,1.42,0.12,0.9928459294642131,0.41146701768361815,1.684363861361074,5.77458524108526e-7,11.831636579722462,1.0845191612556662
733531589,fixed_eta01,0.9,0.8,1.42,0.12,0.03446690845827746,0.6955903757308035,1.4410237019427394,1.735519789677866e-5,11.761572837456578,1.0850226422792149
73353259x,fixed_eta01,0.9,0.8,1.42,0.12,-1.1952541466866702,1.0332325800335207,1.7842880192993689,3.7730609021034775e-5,8.742133092684105,1.1143885581926056
733533613,fixed_eta01,0.9,0.8,1.42,0.12,-1.7712953396942719,2.7252405267338995,5.198088139933951,2.5681581043235116e-5,11.156956477303348,1.0896301784482447
733533699,fixed_eta01,0.9,0.8,1.42,0.12,1.5081483190712226,0.24853030768665352,0.34089706442156087,0.00011984914502500856,8.814323573660685,1.1134517007054563
733534528,fixed_eta01,0.9,0.8,1.42,0.12,0.7994866656889963,1.0071778094814685,2.641434751579627,5.3487604165215435e-6,11.824412366150861,1.0845707988722255
733535387,fixed_eta01,0.9,0.8,1.42,0.12,-0.6317821438099439,0.6230064554974042,2.1567559667567124,1.334970212803274e-6,11.830843485372295,1.0845248270959214
733535408,fixed_eta01,0.9,0.8,1.42,0.12,-0.22838066922807776,0.761135158503996,0.6049455789975902,0.0002777339535236604,1.6018351627130099,1.624283960845454
73353558x,fixed_eta01,0.9,0.8,1.42,0.12,-0.12062336524154692,0.9410907198486119,2.1252419555101127,1.1287696195832992e-5,11.794312901953898,1.0847866262590282
733536232,fixed_eta01,0.9,0.8,1.42,0.12,-0.022211386982862465,1.5664031514095185,3.0074138748808656,2.5345884684381737e-5,11.716007920077972,1.0853533052232134
733536267,fixed_eta01,0.9,0.8,1.42,0.12,0.31859563779000843,0.9847309294370634,1.7166937511362252,4.098132500707397e-5,11.655014705644177,1.0857999775423475
733536304,fixed_eta01,0.9,0.8,1.42,0.12,-0.6552720950679213,0.7211789975818065,1.7141616036336234,8.649812764225413e-6,11.493361052152318,1.0870067507200372
733536320,fixed_eta01,0.9,0.8,1.42,0.12,-0.34880758870195694,0.6422368960859252,1.3342591796006005,1.6763731369094832e-5,11.174451557507139,1.0894898505625707
733536347,fixed_eta01,0.9,0.8,1.42,0.12,1.669058896811882,0.2210869521363629,0.8601344669605069,7.447770266631642e-7,11.83284178365249,1.0845105527719923
733536670,fixed_eta01,0.9,0.8,1.42,0.12,0.02543197848545628,0.7679349987098942,1.2648246477965466,5.437687272380291e-5,11.619884012799655,1.086059378811223
733536849,fixed_eta01,0.9,0.8,1.42,0.12,-0.18407878165027147,0.6631162289768716,1.656769577919429,6.812139545984138e-6,11.805166410967542,1.0847086745910632
733536910,fixed_eta01,0.9,0.8,1.42,0.12,0.08201700019339021,0.9463039733762902,1.2866351644841771,0.00013196282859865267,9.817205425899381,1.101861981757236
733537040,fixed_eta01,0.9,0.8,1.42,0.12,0.32370540321928115,1.238892058791908,1.2237929042936417,0.0006273125534177916,9.059740917054654,1.1103784323586487
733537390,fixed_eta01,0.9,0.8,1.42,0.12,0.23610769194567302,0.6031928620572283,1.573920125127574,5.480733479489846e-6,11.793020175635396,1.0847959203924724
733537681,fixed_eta01,0.9,0.8,1.42,0.12,0.782233300482208,0.8984381572935544,1.0207055962463238,0.0003174241142453204,9.400788260487847,1.1063740584609345
733537729,fixed_eta01,0.9,0.8,1.42,0.12,0.6559093766213563,1.0802859118386157,1.6043133835015113,9.053998178136832e-5,11.39776542966807,1.0877364959097182
733537753,fixed_eta01,0.9,0.8,1.42,0.12,1.0664894023330436,0.3723369508342529,0.49169986926068876,0.00015346509729979806,9.9286299950965,1.100718830341535
733538238,fixed_eta01,0.9,0.8,1.42,0.12,0.22763758538870507,1.5810742193273333,4.360205482082201,4.160511950632149e-6,11.824302909559988,1.0845715817370931
733538721,fixed_eta01,0.9,0.8,1.42,0.12,0.8005093294246004,1.3922384584350729,2.775355534950852,2.1048702100822504e-5,11.77769607475242,1.0849062493761983
733539492,fixed_eta01,0.9,0.8,1.42,0.12,-1.0898497987031317,0.9969457862103628,1.111268578518255,0.0003346786639828892,8.638871406200387,1.115755861267048
733539513,fixed_eta01,0.9,0.8,1.42,0.12,0.599804327905724,1.8058960699538413,2.9213466888931032,5.9745557618545954e-5,11.74362639644071,1.0851525726587388
733539898,fixed_eta01,0.9,0.8,1.42,0.12,-0.6585811270845547,1.805025651646226,2.189844198848788,0.0002220198186606579,8.861832028172456,1.1128434839230672
733539994,fixed_eta01,0.9,0.8,1.42,0.12,0.6416032801154568,0.7612696725845545,2.301384632256969,2.6289009354690653e-6,11.831803954781444,1.0845179656307509
735646507,fixed_eta01,0.9,0.8,1.42,0.12,0.7801658995419667,0.20467347677591885,0.8847846132233989,4.39650565362799e-7,11.829007035432666,1.0845379495510143
737250821,fixed_eta01,0.9,0.8,1.42,0.12,-0.2517239081304105,1.3219353249727026,2.9243376241710575,1.1300308554556214e-5,9.332612062858866,1.1071511376734189
737251808,fixed_eta01,0.9,0.8,1.42,0.12,-1.0516333505608173,1.2179161771857245,3.094581369020808,6.245142334923759e-6,11.723502434664002,1.0852987411887427
737251947,fixed_eta01,0.9,0.8,1.42,0.12,-0.32868474805749437,0.80210865149522,2.235599729410819,3.941800862565047e-6,11.79494922241293,1.0847820521431144
737252608,fixed_eta01,0.9,0.8,1.42,0.12,0.2635267880899185,0.47467086640388184,0.9315936582709117,2.2756831981799488e-5,11.77985975882323,1.0848906540887289
737252771,fixed_eta01,0.9,0.8,1.42,0.12,-0.38888701952229504,0.6589167151912048,0.6456394615820427,0.00019362846081309935,2.403363148020259,1.416083603854764
737252827,fixed_eta01,0.9,0.8,1.42,0.12,1.3967014367517852,0.23715572723428754,0.11089493013855709,0.0018711868670146833,1.1297805195760535,1.8851276709703286
737252835,fixed_eta01,0.9,0.8,1.42,0.12,0.5291098536915477,1.0701127520185703,2.3709311737034695,1.2409615049935447e-5,11.774580083358174,1.0849287187246166
737253221,fixed_eta01,0.9,0.8,1.42,0.12,0.9454963789964307,0.660440840647688,1.623228522761954,7.396860197860864e-6,11.814245458877657,1.0846435774066776
737253248,fixed_eta01,0.9,0.8,1.42,0.12,0.10893401523788183,1.2100657600077187,2.0209468581438954,4.923460355813244e-5,10.804693291831985,1.092552372657905
73725403x,fixed_eta01,0.9,0.8,1.42,0.12,-1.203663112976948,1.3504164917214285,1.7971832838955055,7.845368236164252e-5,4.014555736791508,1.2490935649081845
737254283,fixed_eta01,0.9,0.8,1.42,0.12,-1.151369936883834,1.2173592183137067,4.117246999170557,1.498034434080986e-6,11.79242984050666,1.0848001653200452
737254566,fixed_eta01,0.9,0.8,1.42,0.12,-0.49878316466520317,0.8690885144606857,1.7460929195456956,1.953986593627541e-5,10.801066357219756,1.0925834512007762
737255630,fixed_eta01,0.9,0.8,1.42,0.12,-0.18948311755304065,0.42531871350916195,1.348558095237562,2.0706784467826787e-6,11.822085186528458,1.0845874466493883
737255788,fixed_eta01,0.9,0.8,1.42,0.12,1.6225527342622483,0.260940789967957,0.33556665414311243,0.00018658957174774715,11.494771276522437,1.0869960763849609
73725593x,fixed_eta01,0.9,0.8,1.42,0.12,-0.0059846482293356065,1.4129202350855234,1.7710286181145527,0.00020690621090709984,10.823116636206423,1.0923948279975764
737256641,fixed_eta01,0.9,0.8,1.42,0.12,0.8288926911224141,0.5708751621896395,1.1313684002466986,2.0875669047196485e-5,10.743635425975665,1.0930783631751155
73725665x,fixed_eta01,0.9,0.8,1.42,0.12,-0.5209323491663388,0.6159558052998234,1.5740669282836413,5.978692334481568e-6,11.293371187831486,1.0885475190151805
737256721,fixed_eta01,0.9,0.8,1.42,0.12,-0.6679622049049948,1.4313788879046603,1.2134907579873642,0.0002822112307926572,1.9308435483967512,1.5179083519378542
737256764,fixed_eta01,0.9,0.8,1.42,0.12,0.04088961273219567,1.5112739261436448,2.248451398668895,8.77320486411036e-5,10.796463970248727,1.092622918277285
737257345,fixed_eta01,0.9,0.8,1.42,0.12,-0.28617180971392114,0.2238303119258476,1.43511868216467,6.126362190111768e-8,11.83317717511679,1.0845081574628017
73725737x,fixed_eta01,0.9,0.8,1.42,0.12,-0.20784099517701485,1.200937016621571,1.7958697977656835,8.488503974552194e-5,10.608697570983342,1.0942622780326188
737258129,fixed_eta01,0.9,0.8,1.42,0.12,-0.4208773788783617,0.7508191127287948,0.739258949454065,0.0002435909269480905,2.8900770549741748,1.3460115356712992
737258313,fixed_eta01,0.9,0.8,1.42,0.12,-0.37353617249637283,2.3388171968910236,2.872599119228499,0.0002326030886463216,11.231981867338888,1.089031482761548
737258647,fixed_eta01,0.9,0.8,1.42,0.12,-0.5933103958276922,0.6260658432103913,2.263492666521714,1.074515798683994e-6,11.830447147915807,1.084527658802497
737258671,fixed_eta01,0.9,0.8,1.42,0.12,-1.167086929558291,1.5510654212962018,2.9631852016919464,2.5995064798549624e-5,11.728273405779406,1.08526404231907
737259033,fixed_eta01,0.9,0.8,1.42,0.12,0.28831431695143284,0.910619752833314,1.199863564436194,0.0001631188246554116,11.135902362294608,1.0897996379158217
737259041,fixed_eta01,0.9,0.8,1.42,0.12,0.39419396504802,1.2106630039962705,1.5424397709923934,0.0001931100570099937,11.151577858013209,1.0896734087976105
737259244,fixed_eta01,0.9,0.8,1.42,0.12,-0.2453667526291661,0.7762543214164945,2.400921922449769,2.340370516845418e-6,11.771069284732112,1.084954049272063
737259252,fixed_eta01,0.9,0.8,1.42,0.12,-0.8587887228528235,1.8583275893646718,6.677909424774829,1.107590439547524e-6,11.827807775494103,1.0845465211289524
