id,eta,alpha,theta,sigma,amenity,productivity,wage,employment,epsilon_j,markdown
760291015,0.9,0.8,1.42,0.12,0.0,1.0,1.728163345850455,6.9924164184621e-5,7.36243306160397,1.1358246644326218
760291111,0.9,0.8,1.42,0.12,0.0,1.0,1.8450463965050996,6.109122359494581e-5,10.75317612424007,1.0929957798929542
760291664,0.9,0.8,1.42,0.12,0.0,1.0,2.668421154135842,1.0022732588492985e-5,11.785418962701268,1.0848506110105054
760291701,0.9,0.8,1.42,0.12,0.0,1.0,0.7158060175091112,0.0006345097903842267,1.3086225689839854,1.7641622754346962
760291904,0.9,0.8,1.42,0.12,0.0,1.0,1.0283160469333656,0.0010474716258737234,9.01889903686826,1.1108782785916673
760292608,0.9,0.8,1.42,0.12,0.0,1.0,2.6113499841046464,1.1156730887568549e-5,11.758025448885785,1.08504829355466
760292704,0.9,0.8,1.42,0.12,0.0,1.0,3.4192745203868493,2.904727897852158e-6,11.821419674476122,1.0845922086802418
760292712,0.9,0.8,1.42,0.12,0.0,1.0,1.4799871694731077,0.00018739370973355838,11.24079746428185,1.0889616598090612
760293221,0.9,0.8,1.42,0.12,0.0,1.0,2.7953314382592724,7.948727219076123e-6,11.79973862451337,1.0847476399114935
760294494,0.9,0.8,1.42,0.12,0.0,1.0,2.6454435175149995,1.0451586778124513e-5,11.745074715046131,1.0851420722525453
760295788,0.9,0.8,1.42,0.12,0.0,1.0,3.2326632181248827,3.8448905648677195e-6,11.815209694808775,1.0846366696681962
760295833,0.9,0.8,1.42,0.12,0.0,1.0,1.2960274523924555,0.00035345462700118584,10.491091942775865,1.0953189625498037
760295964,0.9,0.8,1.42,0.12,0.0,1.0,2.0968556435685146,3.310851869318344e-5,11.48252048016971,1.0870888932205258
760296211,0.9,0.8,1.42,0.12,0.0,1.0,3.1686267685723086,4.248097566777269e-6,11.805707745142382,1.0847047903935674
760296326,0.9,0.8,1.42,0.12,0.0,1.0,2.101447774425676,3.2740992718610394e-5,11.476084059072416,1.0871377374767006
760296510,0.9,0.8,1.42,0.12,0.0,1.0,1.0642449850519045,0.0006019248537167765,5.021482574345572,1.199144373239277
760296561,0.9,0.8,1.42,0.12,0.0,1.0,2.906016652117916,6.54812925688556e-6,11.809734539543303,1.0846759083916437
760297062,0.9,0.8,1.42,0.12,0.0,1.0,1.450428173918788,0.00020661717723413487,11.15292701873717,1.0896625610765656
760297847,0.9,0.8,1.42,0.12,0.0,1.0,2.1768613581301577,2.741259455269994e-5,11.437907460478385,1.0874285793494411
760298022,0.9,0.8,1.42,0.12,0.0,1.0,2.948035026006636,6.094300340039482e-6,11.808293480944702,1.0846862420563752
760299359,0.9,0.8,1.42,0.12,0.0,1.0,3.5583272580550327,2.380194832815758e-6,11.826072829582598,1.084558924539897
760299797,0.9,0.8,1.42,0.12,0.0,1.0,2.2995280290288904,2.1050633333309154e-5,11.730203188160816,1.0852500151923448
763600119,0.9,0.8,1.42,0.12,0.0,1.0,0.5006834083060651,0.001779983640816173,0.9505798077284932,2.0519895245719573
763600768,0.9,0.8,1.42,0.12,0.0,1.0,2.42653185425109,1.6099590929601523e-5,11.74991093716154,1.0851070280743398
763600784,0.9,0.8,1.42,0.12,0.0,1.0,1.2140171581820414,0.0004235020905879853,7.825757400281106,1.1277831587220017
763600848,0.9,0.8,1.42,0.12,0.0,1.0,1.538136665120275,0.00015461463111349016,11.252243029749573,1.0888711697175506
763602317,0.9,0.8,1.42,0.12,0.0,1.0,1.6392607482356196,0.00011328972413494673,11.459351322320984,1.087264974418941
763602624,0.9,0.8,1.42,0.12,0.0,1.0,0.8572425317462163,0.0011059832815782636,3.1430729638178696,1.3181599700394186
76360307x,0.9,0.8,1.42,0.12,0.0,1.0,2.7534495667544867,8.53656953310022e-6,11.676138134249259,1.0856447558689573
763605753,0.9,0.8,1.42,0.12,0.0,1.0,3.2388115630907244,3.809515780166705e-6,11.823016644477557,1.0845807825591696
763605761,0.9,0.8,1.42,0.12,0.0,1.0,2.646409389690756,1.0447320968340378e-5,11.78764430955339,1.084834592369702
763606182,0.9,0.8,1.42,0.12,0.0,1.0,3.369036425709597,3.1272529851966795e-6,11.815576237065482,1.0846340440733646
763606668,0.9,0.8,1.42,0.12,0.0,1.0,2.745169607546938,8.698506461523202e-6,11.787680353194034,1.0848343329677272
763606887,0.9,0.8,1.42,0.12,0.0,1.0,3.5158662754739196,2.527607265899852e-6,11.828126277958503,1.0845442444982585
763606895,0.9,0.8,1.42,0.12,0.0,1.0,2.741354069264649,8.76037136501964e-6,11.791678423175563,1.0848055691575327
763607644,0.9,0.8,1.42,0.12,0.0,1.0,1.2424429341001213,0.0004099101839726492,9.158047125298964,1.109193585304613
763607775,0.9,0.8,1.42,0.12,0.0,1.0,2.854296704482841,7.161642357388967e-6,11.8028047300296,1.0847256243641583
763607783,0.9,0.8,1.42,0.12,0.0,1.0,1.654014096596459,0.00010289988810343315,10.15246854163766,1.0984982121243483
763607791,0.9,0.8,1.42,0.12,0.0,1.0,3.460273266708405,2.712392308340436e-6,11.557046053072847,1.0865273007832408
763607804,0.9,0.8,1.42,0.12,0.0,1.0,2.2107101004598153,2.5287563760568245e-5,11.337988858740474,1.0881990635604744
763607812,0.9,0.8,1.42,0.12,0.0,1.0,1.7914816584204047,7.207030969931855e-5,11.226460111533259,1.0890752730660551
763607820,0.9,0.8,1.42,0.12,0.0,1.0,2.7749271402516276,8.228162677495191e-6,11.737227606236392,1.0851989953290728
763607871,0.9,0.8,1.42,0.12,0.0,1.0,3.3774658949851952,3.0895405996354257e-6,11.826549422839546,1.084555516934533
763607927,0.9,0.8,1.42,0.12,0.0,1.0,0.9825024156172083,0.0013118517181009124,8.968301504974786,1.11150383374659
763607978,0.9,0.8,1.42,0.12,0.0,1.0,3.053082539407806,5.103567531842116e-6,11.73762700678875,1.0851960962315146
763608233,0.9,0.8,1.42,0.12,0.0,1.0,1.8821724421725725,5.6346995114965275e-5,11.248599919046622,1.0888999526338168
763608532,0.9,0.8,1.42,0.12,0.0,1.0,2.407750211741838,1.6704428193524777e-5,11.691134819596325,1.085534895921637
763609041,0.9,0.8,1.42,0.12,0.0,1.0,2.6249793682156106,1.0852169743725205e-5,11.708740323040562,1.0854062838879595
763609295,0.9,0.8,1.42,0.12,0.0,1.0,1.6090546205184229,0.0001197073855454969,10.467282673250642,1.0955357785985393
763609324,0.9,0.8,1.42,0.12,0.0,1.0,2.101447774425676,3.2740992718610394e-5,11.476084059072416,1.0871377374767006
763609412,0.9,0.8,1.42,0.12,0.0,1.0,2.1643869080258265,2.186311705039066e-5,6.929459151226888,1.1443114070198315
763609519,0.9,0.8,1.42,0.12,0.0,1.0,3.026397324872593,5.3468733091347715e-6,11.818231361366408,1.0846150298993962
763610050,0.9,0.8,1.42,0.12,0.0,1.0,2.710993280717231,9.260015330797185e-6,11.785134028803146,1.0848526624776584
763610106,0.9,0.8,1.42,0.12,0.0,1.0,1.6482453313344279,0.00011011494269000047,11.42818872417064,1.0875029301786903
763610165,0.9,0.8,1.42,0.12,0.0,1.0,1.6983567987866017,8.817482073325245e-5,9.673387819752774,1.1033763991099406
763610384,0.9,0.8,1.42,0.12,0.0,1.0,1.872861107821432,5.745732259046704e-5,11.104794930307385,1.0900511901638799
76361107x,0.9,0.8,1.42,0.12,0.0,1.0,2.028388793603722,3.86034213209466e-5,11.136362816570816,1.0897959249775886
76361123x,0.9,0.8,1.42,0.12,0.0,1.0,2.57864912709742,1.1774964707485695e-5,11.491666787919955,1.087019578487187
763611862,0.9,0.8,1.42,0.12,0.0,1.0,2.9007820627126946,6.6041206599130495e-6,11.794619376787436,1.0847844231385766
763611926,0.9,0.8,1.42,0.12,0.0,1.0,2.3628806124285187,1.839904998988947e-5,11.767837939779918,1.08497737690792
763612646,0.9,0.8,1.42,0.12,0.0,1.0,1.193032192564848,0.00042996082424689015,6.937137483326562,1.1441516767403708
763613016,0.9,0.8,1.42,0.12,0.0,1.0,1.7233208162209597,8.799950300492513e-5,11.386172929589707,1.0878258222656412
763614713,0.9,0.8,1.42,0.12,0.0,1.0,1.2540746794800568,0.00036359829968705964,7.9634777998929,1.1255732765417452
763614879,0.9,0.8,1.42,0.12,0.0,1.0,2.0079319306087005,4.149602587363902e-5,11.750366995599833,1.085103724877229
763615476,0.9,0.8,1.42,0.12,0.0,1.0,1.4433092534739576,0.000187459365530168,8.579527681143333,1.116556532849456
763616188,0.9,0.8,1.42,0.12,0.0,1.0,2.6138037785012487,1.1110296945294399e-5,11.773810777415951,1.0849342680042182
763616727,0.9,0.8,1.42,0.12,0.0,1.0,2.0352663935283695,3.814500124880674e-5,11.272513871961237,1.0887113567886004
763617463,0.9,0.8,1.42,0.12,0.0,1.0,1.686988486654068,9.808775172266724e-5,11.442585722632204,1.0873928344729031
763617551,0.9,0.8,1.42,0.12,0.0,1.0,2.3722533651564084,1.664599375762008e-5,9.751285035935766,1.1025505865447238
763617922,0.9,0.8,1.42,0.12,0.0,1.0,3.328605961344824,3.3227951589551162e-6,11.824225990682981,1.0845721318915893
763618060,0.9,0.8,1.42,0.12,0.0,1.0,3.438142996026215,2.8261310338291476e-6,11.823979441814478,1.084573895355703
763619872,0.9,0.8,1.42,0.12,0.0,1.0,3.2303808861686063,3.8593789017873615e-6,11.822171600923117,1.0845868283557918
763620152,0.9,0.8,1.42,0.12,0.0,1.0,1.8772538803085839,5.7469459871484095e-5,11.434513138678632,1.0874545324205696
763620283,0.9,0.8,1.42,0.12,0.0,1.0,3.0608246111812267,5.0487818388183255e-6,11.793807926189318,1.084790256570094
763620953,0.9,0.8,1.42,0.12,0.0,1.0,1.6241638930483584,9.951068719111268e-5,7.923568495519515,1.1262057620332888
763621155,0.9,0.8,1.42,0.12,0.0,1.0,1.255752811816509,0.00035912846408205925,7.8831159260769965,1.1268533926657154
763621227,0.9,0.8,1.42,0.12,0.0,1.0,2.2834777097288317,2.175598582990435e-5,11.668892722063367,1.085697934141533
763621243,0.9,0.8,1.42,0.12,0.0,1.0,3.4260052231947706,2.8770186872228805e-6,11.8289263250201,1.0845385263652236
763621278,0.9,0.8,1.42,0.12,0.0,1.0,2.247817310738376,2.3507859902591993e-5,11.631936465760882,1.0859702082231573
763621665,0.9,0.8,1.42,0.12,0.0,1.0,1.7830299012629054,7.425311673439303e-5,11.39897679659138,1.0877271721703152
763622158,0.9,0.8,1.42,0.12,0.0,1.0,3.5845210049321725,2.294465959748723e-6,11.825746051316754,1.0845612611382478
763622166,0.9,0.8,1.42,0.12,0.0,1.0,2.5910001517901873,1.1617959592543617e-5,11.799941437770272,1.0847461832987673
763622326,0.9,0.8,1.42,0.12,0.0,1.0,2.4150225272798562,1.650120347263626e-5,11.775956609106249,1.084918791160177
76362249x,0.9,0.8,1.42,0.12,0.0,1.0,3.425227050682366,2.8801585949342497e-6,11.827559686356697,1.0845482945356444
763622772,0.9,0.8,1.42,0.12,0.0,1.0,2.4150225272798562,1.650120347263626e-5,11.775956609106249,1.084918791160177
763622887,0.9,0.8,1.42,0.12,0.0,1.0,2.4150225272798562,1.650120347263626e-5,11.775956609106249,1.084918791160177
763623003,0.9,0.8,1.42,0.12,0.0,1.0,1.930366527792564,4.9766946283049536e-5,11.310603847774171,1.088412609393688
763624006,0.9,0.8,1.42,0.12,0.0,1.0,3.353060173290564,3.203277522442969e-6,11.823234486066497,1.084579224169028
763624305,0.9,0.8,1.42,0.12,0.0,1.0,2.5220641295000727,1.3216744118432232e-5,11.624292219208987,1.0860267430603228
763624831,0.9,0.8,1.42,0.12,0.0,1.0,1.6443498830931398,0.00010903287183006591,10.84195101993578,1.0922343218634023
763625535,0.9,0.8,1.42,0.12,0.0,1.0,2.5565520011864784,1.2412629624774876e-5,11.777023726308043,1.0849110966607085
763626108,0.9,0.8,1.42,0.12,0.0,1.0,1.8123154855503065,6.75367167236575e-5,11.033167253490218,1.0906358053879461
763626570,0.9,0.8,1.42,0.12,0.0,1.0,1.2316990927041311,0.0003388950070686985,6.162887937829305,1.162261590684094
763626845,0.9,0.8,1.42,0.12,0.0,1.0,2.5399268574812037,1.2788844994858197e-5,11.694457380703529,1.085510594245275
763627004,0.9,0.8,1.42,0.12,0.0,1.0,1.9760795186496933,4.487327331820519e-5,11.699413164090709,1.0854743726009544
763627354,0.9,0.8,1.42,0.12,0.0,1.0,0.7366697409965812,0.0009618166532648803,1.73202784590849,1.5773579231778898
763627397,0.9,0.8,1.42,0.12,0.0,1.0,2.8420486714303954,7.318637609465023e-6,11.808345709804874,1.084685867485203
763627442,0.9,0.8,1.42,0.12,0.0,1.0,1.7143511173319652,9.100362493652189e-5,11.600850712150612,1.086200574838241
763627557,0.9,0.8,1.42,0.12,0.0,1.0,2.634061351486706,1.0688529008032886e-5,11.770819283241334,1.084955853618766
763628461,0.9,0.8,1.42,0.12,0.0,1.0,2.5115083297177954,1.3486741707333948e-5,11.602371537943846,1.0861892757639804
763628592,0.9,0.8,1.42,0.12,0.0,1.0,0.6583076138479768,0.0006480743641089494,1.0987188118230091,1.9101509769736138
763628912,0.9,0.8,1.42,0.12,0.0,1.0,2.6338854978085853,1.067835725345272e-5,11.732280150238942,1.0852349234074192
763629771,0.9,0.8,1.42,0.12,0.0,1.0,2.761741027330933,8.441606018825387e-6,11.791099185493703,1.0848097352306454
763630350,0.9,0.8,1.42,0.12,0.0,1.0,2.9901543027755375,5.675383268714899e-6,11.7996731024631,1.084748110504117
763630414,0.9,0.8,1.42,0.12,0.0,1.0,2.2297265269387854,2.3856224997163587e-5,10.921205187691411,1.0915649859895533
76363102x,0.9,0.8,1.42,0.12,0.0,1.0,2.3775745556137866,1.77279911293369e-5,11.585567302767307,1.0863142886202164
763631775,0.9,0.8,1.42,0.12,0.0,1.0,2.5834152938571124,1.1770040632359401e-5,11.750205380986007,1.0851048954104396
763631863,0.9,0.8,1.42,0.12,0.0,1.0,2.6578135172341564,1.022280894741678e-5,11.780893248075005,1.0848832069812193
763632313,0.9,0.8,1.42,0.12,0.0,1.0,2.2969595185009397,2.116880154542451e-5,11.730497066918023,1.0852478794628548
763632866,0.9,0.8,1.42,0.12,0.0,1.0,2.493763250173174,1.3976320224358614e-5,11.608353289552365,1.0861448626740202
763633893,0.9,0.8,1.42,0.12,0.0,1.0,2.3902784912338055,1.687216393850977e-5,10.954492765609432,1.091286746122961
763633930,0.9,0.8,1.42,0.12,0.0,1.0,0.6839926846055161,0.0005990042951631322,1.1526035615114372,1.867600997769498
763634343,0.9,0.8,1.42,0.12,0.0,1.0,2.9447265767535717,6.130467786319449e-6,11.81745554680565,1.0846205848661143
763637595,0.9,0.8,1.42,0.12,0.0,1.0,3.3946707297635204,3.0122449395494442e-6,11.828631113259117,1.0845406362262042
763638221,0.9,0.8,1.42,0.12,0.0,1.0,2.068755178887285,3.5424316079943135e-5,11.486782794277946,1.0870565777998469
763638328,0.9,0.8,1.42,0.12,0.0,1.0,2.3634205879637222,1.8344217290741307e-5,11.712730443977506,1.085377188929861
763638459,0.9,0.8,1.42,0.12,0.0,1.0,1.5567991279055984,0.00013478580103687033,9.455539687532259,1.1057581093249034
763638782,0.9,0.8,1.42,0.12,0.0,1.0,1.1452792434982477,0.00061531817549469,9.140332138624528,1.109405214693925
763639005,0.9,0.8,1.42,0.12,0.0,1.0,2.2376750001405927,2.4068938001830153e-5,11.660682984103916,1.0857582700227097
763639208,0.9,0.8,1.42,0.12,0.0,1.0,2.7079817587978376,9.30871401940533e-6,11.77573563639523,1.0849203846687339
763639769,0.9,0.8,1.42,0.12,0.0,1.0,2.5115083297177954,1.3486741707333948e-5,11.602371537943846,1.0861892757639804
76364017x,0.9,0.8,1.42,0.12,0.0,1.0,2.7136441933636317,9.21018392185861e-6,11.769812041680387,1.0849631240039097
763640313,0.9,0.8,1.42,0.12,0.0,1.0,3.555594226089876,2.389644596657574e-6,11.829729320900533,1.0845327879339741
763640647,0.9,0.8,1.42,0.12,0.0,1.0,2.9396140271595237,6.181246712678714e-6,11.804156541423954,1.0847159215900544
763640719,0.9,0.8,1.42,0.12,0.0,1.0,3.536659745213211,2.4538773567205908e-6,11.824487660656757,1.084570260352782
763640807,0.9,0.8,1.42,0.12,0.0,1.0,2.3689452513345843,1.8135243685376418e-5,11.719197198419812,1.0853300770580803
763640962,0.9,0.8,1.42,0.12,0.0,1.0,0.9221715603589576,0.0005692160909511264,2.5035028842249996,1.399440322717889
763641068,0.9,0.8,1.42,0.12,0.0,1.0,1.744179510869164,8.118468312498444e-5,10.83612376386158,1.0922839219809388
763641113,0.9,0.8,1.42,0.12,0.0,1.0,0.6977093635486388,0.0007592075558693768,1.3402612108894485,1.7461232123075185
763641201,0.9,0.8,1.42,0.12,0.0,1.0,2.5395046414347893,1.269604700211615e-5,11.458224284483947,1.0872735578543475
763641930,0.9,0.8,1.42,0.12,0.0,1.0,2.761741027330933,8.441606018825387e-6,11.791099185493703,1.0848097352306454
763641949,0.9,0.8,1.42,0.12,0.0,1.0,1.9482721972596115,4.7058718223037293e-5,11.044140620716574,1.0905457503976546
763641957,0.9,0.8,1.42,0.12,0.0,1.0,0.6495937394171517,0.0009434475671536182,1.2567395524145355,1.7957098175821158
763642407,0.9,0.8,1.42,0.12,0.0,1.0,1.9732740969196674,4.4913931376021e-5,11.517986956708077,1.0868207268994692
763642546,0.9,0.8,1.42,0.12,0.0,1.0,2.578445929792852,1.1825868236957842e-5,11.605269311362052,1.086167754764722
763643450,0.9,0.8,1.42,0.12,0.0,1.0,2.5424756922782836,1.2770583214858172e-5,11.801870170896624,1.084732333564048
763643899,0.9,0.8,1.42,0.12,0.0,1.0,3.4681800036758252,2.7055101274983105e-6,11.820163942178295,1.0846011954564916
763644373,0.9,0.8,1.42,0.12,0.0,1.0,2.822851138861693,7.568071955811473e-6,11.797026449336887,1.0847671236726109
763645077,0.9,0.8,1.42,0.12,0.0,1.0,1.7478782200935836,8.176772565348525e-5,11.310468353759735,1.088413668534565
763645106,0.9,0.8,1.42,0.12,0.0,1.0,2.5151932790547957,1.3423915903816911e-5,11.680708576034176,1.0856112446852535
76364519x,0.9,0.8,1.42,0.12,0.0,1.0,1.044525359066268,0.0009635504249946282,8.923904206345524,1.1120585762551025
763645894,0.9,0.8,1.42,0.12,0.0,1.0,2.9859029825267562,5.707163827866114e-6,11.753635934619465,1.08508005570043
763646838,0.9,0.8,1.42,0.12,0.0,1.0,2.3834446687609896,1.7578031226462148e-5,11.698439475027017,1.085481486837174
763647531,0.9,0.8,1.42,0.12,0.0,1.0,0.5509527913030893,0.0014678843864559866,1.0660219526141734,1.9380669859074948
763647769,0.9,0.8,1.42,0.12,0.0,1.0,1.5349087927461984,0.000154079072129692,10.879199056856722,1.0919185313894721
763649609,0.9,0.8,1.42,0.12,0.0,1.0,1.7788845022499487,7.39385575567999e-5,10.966351029775334,1.0911880348608982
763656948,0.9,0.8,1.42,0.12,0.0,1.0,0.9164662977724986,0.0006309347499429308,2.6353450290590192,1.3794569549616287
764740391,0.9,0.8,1.42,0.12,0.0,1.0,1.5217284290832065,0.00015269036312712744,9.673775016336766,1.1033722614296106
766702217,0.9,0.8,1.42,0.12,0.0,1.0,1.3393993030905158,0.00030395320836607427,10.831817971507137,1.0923206060728197
766702241,0.9,0.8,1.42,0.12,0.0,1.0,1.9640101231721634,4.407851013809477e-5,10.410677423968908,1.0960552286153504
766702305,0.9,0.8,1.42,0.12,0.0,1.0,3.3135492524737624,3.3984399488683574e-6,11.819426935314327,1.0846064708105416
766703068,0.9,0.8,1.42,0.12,0.0,1.0,1.6911494028461516,9.659070745607751e-5,11.356006548493381,1.0880591249863862
766703244,0.9,0.8,1.42,0.12,0.0,1.0,0.8590616630800901,0.0020762000572825327,6.261980939451415,1.159693874776886
766704378,0.9,0.8,1.42,0.12,0.0,1.0,3.4614793335803444,2.7323142197912746e-6,11.825892058406454,1.0845602171118371
766704490,0.9,0.8,1.42,0.12,0.0,1.0,2.9300027016319676,6.284835433949136e-6,11.811565508398276,1.0846627823626749
766704618,0.9,0.8,1.42,0.12,0.0,1.0,1.061682551928266,0.0009526936972001006,10.355225343942077,1.096569602957507
766705186,0.9,0.8,1.42,0.12,0.0,1.0,3.098321348558129,4.751982670697308e-6,11.802730688426536,1.0847261558700627
76670532x,0.9,0.8,1.42,0.12,0.0,1.0,2.6098909652879687,1.1200542265684424e-5,11.791865430961773,1.0848042242217513
766705610,0.9,0.8,1.42,0.12,0.0,1.0,1.6684154919775218,0.0001033814465464393,11.363665030454667,1.087999778004719
766705936,0.9,0.8,1.42,0.12,0.0,1.0,2.9560912714012564,6.010692068386973e-6,11.803185052523489,1.084722894333187
766705960,0.9,0.8,1.42,0.12,0.0,1.0,1.1287148392383048,0.000624284607140011,8.167671394617846,1.122433916802647
766705979,0.9,0.8,1.42,0.12,0.0,1.0,1.4328972827724569,0.0002202945636826722,11.242972252358118,1.0889444514808135
766706146,0.9,0.8,1.42,0.12,0.0,1.0,1.1287148392383048,0.000624284607140011,8.167671394617846,1.122433916802647
766706365,0.9,0.8,1.42,0.12,0.0,1.0,1.1309828666025792,0.00045409020023904554,5.159555099476516,1.193815160555502
76670639x,0.9,0.8,1.42,0.12,0.0,1.0,1.53464463004377,0.00015424068539820161,10.88405416993573,1.0918775287578255
766706808,0.9,0.8,1.42,0.12,0.0,1.0,2.732381735229551,8.900166067669733e-6,11.77480851680801,1.0849270710918606
766706883,0.9,0.8,1.42,0.12,0.0,1.0,1.281424368924718,0.00029538255515813806,6.7435416850396415,1.1482900301807983
766707587,0.9,0.8,1.42,0.12,0.0,1.0,0.62184424131483,0.0007734608770575736,1.0505568548617368,1.9518761363292514
766707763,0.9,0.8,1.42,0.12,0.0,1.0,2.2136194615192886,2.5496780474844615e-5,11.767552359005121,1.0849794391808887
766708731,0.9,0.8,1.42,0.12,0.0,1.0,1.9764342854469192,4.456304949451428e-5,11.522547044001167,1.0867863673006757
766709072,0.9,0.8,1.42,0.12,0.0,1.0,1.7926722173372522,7.286837524976549e-5,11.633653686188174,1.0859575183321153
766709478,0.9,0.8,1.42,0.12,0.0,1.0,1.826603423748153,5.8661343603271296e-5,8.847208161198331,1.1130300069558388
766710292,0.9,0.8,1.42,0.12,0.0,1.0,1.576534566802131,0.00013139012823548617,10.256152980812468,1.0975024457875024
766710575,0.9,0.8,1.42,0.12,0.0,1.0,2.022088073448947,3.9420267124217784e-5,11.283734789290639,1.088623139295076
766710700,0.9,0.8,1.42,0.12,0.0,1.0,0.5494958165715274,0.001927230789744725,1.190160521826033,1.8402227948762118
766711228,0.9,0.8,1.42,0.12,0.0,1.0,3.4429704171040405,2.8051711972756943e-6,11.810994964691925,1.0846668720958246
766711244,0.9,0.8,1.42,0.12,0.0,1.0,2.2853888437756686,2.167141781775541e-5,11.67742154607538,1.0856353430467778
766711332,0.9,0.8,1.42,0.12,0.0,1.0,1.9562056268024124,4.724428242491311e-5,11.727664209215504,1.0852684713818979
766712247,0.9,0.8,1.42,0.12,0.0,1.0,3.6138149928630434,2.202983067673013e-6,11.825988334198467,1.0845595287040994
766712618,0.9,0.8,1.42,0.12,0.0,1.0,2.2144596929156974,2.514761178716792e-5,11.420352623154095,1.0875629705139365
766712650,0.9,0.8,1.42,0.12,0.0,1.0,2.2848870123846754,2.139559800763626e-5,11.27915186297985,1.0886591485023067
