id,alpha,theta,sigma,eta,n_origins,pearson_correlation,covariance_population,epsilon_weighted,epsilon_origin_mean,epsilon_composition_gap,omega_max,epsilon_origin_sd,amenity,productivity,employment,wage,markdown
78759805x,0.8,1.42,0.12,0.4,128,-0.9999999999745647,-0.029830119005256294,7.985011836306483,11.80326706897929,-3.818255232672807,0.9999772290208544,0.3401544733883884,-0.5463984239236361,1.0799036603465213,0.00015748518650906737,0.8427657008306964,1.1252346296411448
787598156,0.8,1.42,0.12,0.4,128,-0.8535829886900153,-0.0030514863197166793,11.394834368588421,11.785424617512154,-0.39059024892373273,0.27526465449289905,0.12909889605157782,-0.5405520814891549,0.7289267459708283,7.311812231067664e-5,0.6860551661452845,1.0877590641209012
78759864x,0.8,1.42,0.12,0.4,128,-0.9999434082382042,-0.0059078016881895425,11.069145060420963,11.825343676509222,-0.756198616088259,0.8629594478700666,0.0781455111860888,-1.2417251848589894,0.7669715112840372,1.1811388989255297e-5,1.0369778502529032,1.0903412137560307
787598770,0.8,1.42,0.12,0.4,128,-0.867110071446204,-0.00014364118282635861,11.81032570173702,11.828711773138792,-0.018386071401772952,0.18007482613822368,0.009247508730223009,2.5449951252390886,0.2189031871228583,8.99915351559814e-5,0.19821034872723498,1.084671669965285
78759952x,0.8,1.42,0.12,0.4,128,-0.9838440502546053,-0.00025603180763818494,11.799452569831471,11.832224641209155,-0.03277207137768379,0.7235097716002954,0.004108956693743328,0.9087253331714886,0.9105188861642718,6.91809926514181e-5,0.8689102778493066,1.0847496944525015
787599554,0.8,1.42,0.12,0.4,128,-0.8106951174081454,-6.797632776812281e-5,11.821172550638556,11.829873520592875,-0.008700969954318793,0.1398089765358225,0.0050916197274249045,0.40013260405413137,0.49018892931227676,2.4185225072735026e-5,0.5772968047575295,1.0845939770962891
787599650,0.8,1.42,0.12,0.4,128,-0.9999994721953067,-0.011024313272174728,10.410937815566237,11.822049914404596,-1.411112098838359,0.9911437532345782,0.12683771930959023,0.21938698523381542,0.7606769610133449,9.730334738421494e-5,0.671051869353664,1.0960528261445206
787599685,0.8,1.42,0.12,0.4,128,-0.9999999999999997,-0.0006516755781291985,11.749262052450906,11.832676526451435,-0.08341447400052893,0.9999999999989929,0.007430921601883319,-2.969078365557484,1.5492708130042556,1.574851865082836e-5,1.9870912454815348,1.0851117283396874
787599749,0.8,1.42,0.12,0.4,128,-0.9999999933271294,-0.004525379921334222,11.249520511376302,11.828769141307081,-0.5792486299307793,0.9996826641678391,0.05161847782515738,0.23869038738168574,0.8257179100161604,0.00019685648317595153,0.636838855247279,1.088892677602457
790800642,0.8,1.42,0.12,0.4,128,-0.9222056743832419,-0.00023414850570308823,11.801665193673474,11.831636202403473,-0.029971008729999582,0.6018943373203159,0.004795033623471586,-0.4200130555293276,1.3187751878437888,3.599661405908605e-5,1.4341947630206826,1.0847338052375923
790800650,0.8,1.42,0.12,0.4,128,-0.9522948527761482,-0.0012430380299385518,11.639921555950762,11.799030423782895,-0.15910886783213307,0.183741759296674,0.07316167532646245,1.0782502285890956,1.6950780412878,0.0008582942665436595,0.9765196809807314,1.085911231892174
790800757,0.8,1.42,0.12,0.4,128,-0.9987231215927465,-0.005165420834127802,11.157046324178497,11.818220190946857,-0.66117386676836,0.5266003338337121,0.10052613467312066,-0.25059672557214363,1.5363537321997667,0.00012036367828025585,1.3065503914345518,1.0896294566629965
790801514,0.8,1.42,0.12,0.4,128,-0.8030656628939582,-4.169316766004316e-5,11.823628951753175,11.82896567721366,-0.0053367254604843595,0.07895289839340959,0.004688795840891849,0.9125755870723796,1.1266311705967649,0.00011080207766016327,0.9786443677599882,1.0845764023956217
79080183x,0.8,1.42,0.12,0.4,128,-0.9990273623754096,-0.0008981808256309918,11.715792373180891,11.830759518861656,-0.11496714568076527,0.5466223395189115,0.01784401253041345,1.6990795752701107,0.15875651186324238,1.799830703118269e-5,0.19821034872723498,1.0853548755514941
790802402,0.8,1.42,0.12,0.4,128,-0.8834263141789572,-1.623947265638194e-5,11.830615738327575,11.83269439082759,-0.0020786525000158207,0.1508392310545793,0.0010972876233002957,1.5626054578681814,0.3523224079153666,1.6873412841811145e-5,0.4459358615384147,1.0845264542537973
790803106,0.8,1.42,0.12,0.4,128,-0.953698285393672,-0.000548172394944134,11.761429684312082,11.83159575086493,-0.07016606655284718,0.44094093893255565,0.01271440075343144,-1.3935299722368428,1.1469128217107067,7.311812231057414e-6,1.7151379508030093,1.0850236771243758
790803501,0.8,1.42,0.12,0.4,128,-0.7147565103179698,-3.133684226364181e-5,11.82359399496323,11.827605110772978,-0.004011115809747778,0.06959698705730538,0.0048565132845511646,-0.10746661005745232,0.6149278174638364,2.418522507363673e-5,0.7242136929807635,1.0845766524481468
790804280,0.8,1.42,0.12,0.4,128,-0.9985644051931566,-0.009985425541005115,10.532801236053114,11.81093570530177,-1.2781344692486556,0.6594045003270379,0.1668972840999548,1.091610692045478,1.180690571596479,0.0006805609846139771,0.7066179040741815,1.0949415048844806
790804299,0.8,1.42,0.12,0.4,128,-0.887363974915031,-0.0021585274475889277,11.547602077567685,11.823893590859067,-0.27629151329138146,0.49980647173753345,0.048442621533430714,0.4343735224118254,1.918701765100403,0.0003847138127881932,1.2969518765010402,1.0865980654063752
790804408,0.8,1.42,0.12,0.4,128,-0.954647722538073,-0.00012564560112058334,11.814204086623324,11.830286723566754,-0.016082636943430373,0.20126244663610596,0.006703781407979045,2.5339233661539637,0.20665846911430547,6.749365136859826e-5,0.19821034872723498,1.0846438738206878
790804424,0.8,1.42,0.12,0.4,128,-0.9178079362085577,-7.115456136388431e-5,11.821140057366375,11.83024784122095,-0.009107783854576113,0.10954839335469065,0.00528244635989333,0.18546505071888394,0.7613227378946658,2.6435013451497298e-5,0.8808023856401032,1.0845942096233643
790805099,0.8,1.42,0.12,0.4,128,-0.8288892267049983,-8.04145048103546e-6,11.831381200788385,11.832410506449966,-0.0010293056615804375,0.08403465236010549,0.0008703995333012495,1.000638802737419,0.6858156522238462,2.4747672167924272e-5,0.8040358844488864,1.0845209855915525
790805128,0.8,1.42,0.12,0.4,128,-1.0,-0.030292898982629938,7.925310837810431,11.802801907587058,-3.877491069776627,0.9999999999999993,0.3454236509517274,-2.562213190629435,0.9247600816795608,0.00019235690639437907,0.6928087158417463,1.1261780162904342
790805224,0.8,1.42,0.12,0.4,128,-0.9943995371015021,-0.0039649492383662804,11.31823095352873,11.825744456039613,-0.5075135025108839,0.6891187966174772,0.06487487513364372,-0.9216682865252731,1.7313531453231346,4.1621085006193064e-5,1.8229134957082056,1.0883530300897621
790805275,0.8,1.42,0.12,0.4,128,-0.9999980899238988,-0.0004730256830651644,11.772307406812912,11.83285469424525,-0.06054728743233895,0.999123060302232,0.005398594011956326,-0.37207639676825854,0.4542268752781496,1.2373836082838625e-5,0.6114726779554434,1.0849451144489548
790806235,0.8,1.42,0.12,0.4,128,-0.9965835308146054,-0.03202986496067998,7.641051358947934,11.740874073914975,-4.099822714967042,0.5977761355292022,0.5893577747594185,0.8178751959238147,2.024251240268827,0.002878604230720182,0.8790780268208559,1.1308720427364967
790806737,0.8,1.42,0.12,0.4,128,-0.8102523030674479,-0.000429347527031334,11.763975286559612,11.818931770019624,-0.05495648346001225,0.12538410330551045,0.028380850492236064,-0.48091492377503714,1.4260466877821527,9.56160060950834e-5,1.275289087237273,1.0850052788824287
790806761,0.8,1.42,0.12,0.4,128,-0.7738260016366864,-8.011786870194979e-6,11.831805040558814,11.8328305492782,-0.0010255087193851153,0.2190054673677452,0.000513297620199657,2.3029848394720043,0.15333429173495736,1.5186071557463681e-5,0.19821034872723498,1.0845179578747328
790806833,0.8,1.42,0.12,0.4,128,-0.9493572151696905,-0.0010476578184919804,11.692833177652611,11.82693337841958,-0.13410020076696938,0.34525090679316534,0.027515999083282873,0.023898284177212015,1.4361587486380605,0.00010067802995197761,1.2705435565045269,1.0855224721679262
790807094,0.8,1.42,0.12,0.4,128,-0.8203722364401103,-0.005881428364735311,11.034351167754638,11.787173998440755,-0.7528228306861173,0.19842912102513435,0.2936271158539852,-0.31731658715303074,1.645840418342428,0.00014736113880771675,1.342913750734061,1.0906260807542787
790807828,0.8,1.42,0.12,0.4,128,-0.9999999999999998,-0.016730322612968283,9.674989981436699,11.816471275896639,-2.1414812944599397,0.9999999999999993,0.19077240253187655,-2.7330563802476413,1.1058645446275215,0.00012373836084458856,0.9236277668564145,1.1033592801562264
79080888x,0.8,1.42,0.12,0.4,128,-0.9978961685312367,-0.007320388882471382,10.88730869159312,11.824318468549457,-0.9370097769563372,0.9289219183906282,0.0898779716928165,-1.516064681483249,1.8615986778261115,3.8246402441050116e-5,1.9870912454815348,1.0918500639898427
790809356,0.8,1.42,0.12,0.4,128,-0.9997680601603708,-0.0013278276360457872,11.660316422790105,11.830278360203966,-0.169961937413861,0.5850441547336066,0.023021162298233373,-2.0846578246361416,1.206628272749412,4.499576757668216e-6,1.9870912454815348,1.0857609659756315
790809364,0.8,1.42,0.12,0.4,128,-0.8765829278115251,-0.001413433108854868,11.638417061236648,11.819336499170072,-0.18091943793342402,0.2530777917112442,0.04773374736054597,-0.13475701973292603,1.2515914429311588,9.842824156896187e-5,1.1118667509376312,1.0859223376115845
790810373,0.8,1.42,0.12,0.4,128,-0.9999999999999996,-0.04179287770470456,6.441723031649228,11.791211377851415,-5.349488346202187,0.9999999999998718,0.4765555257295704,-2.759730856115855,2.2438552825454803,0.0002137298959828595,1.604586760905963,1.155237968954399
790810744,0.8,1.42,0.12,0.4,128,-0.9895144365849338,-0.00010550484049742203,11.819233105906564,11.832737725490237,-0.01350461958367255,0.5013387763443719,0.0024042612721279838,0.6127917015184274,0.8289940753154945,2.0248095409536957e-5,1.011613728469361,1.084607858313604
790810998,0.8,1.42,0.12,0.4,128,-0.9995207377630142,-0.006715688064852757,10.963589504781948,11.8231975770831,-0.8596080723011514,0.8164226568282046,0.09303316967707613,-0.06210185370171268,1.1699839384002402,7.311812230803276e-5,1.0976882800083745,1.09121100343677
790811093,0.8,1.42,0.12,0.4,128,-0.8213093454782968,-3.06846231480477e-5,11.826827781940878,11.830755413703828,-0.003927631762950412,0.051401707677842225,0.0033434701732933656,-1.2011404729499653,1.393216970117529,1.0124047705087688e-5,1.9530339751121426,1.0845535268152768
790811106,0.8,1.42,0.12,0.4,128,-0.9921952508014598,-0.0030834130133605975,11.432792002659985,11.82746886837014,-0.3946768657101547,0.6787280876817473,0.04881748323239655,-0.10099641852253544,0.9177247423924308,5.2307579805708334e-5,0.9238384210166743,1.087467698158712
790812408,0.8,1.42,0.12,0.4,128,-0.9218339501665285,-0.01630279660195026,9.703477810948277,11.79023577599791,-2.0867579650496335,0.48645511749152637,0.3213708961110037,-0.22588650389340134,1.4356851000360704,0.0003149703730254767,0.9949943768816686,1.103055834153783
790812619,0.8,1.42,0.12,0.4,128,-0.9994212344744142,-0.0012269576012976374,11.674203197576709,11.831253770542814,-0.1570505729661047,0.768867962499978,0.018212068193923802,-0.02808799069266876,1.9994690810688358,5.624470947145414e-5,1.9870912454815348,1.085658951028673
790812897,0.8,1.42,0.12,0.4,128,-0.9292185981176779,-0.0015100731403957304,11.633635819241867,11.826925181212518,-0.19328936197065083,0.7108865687975865,0.02601225851978401,-0.8932290449262288,2.2015200347555828,0.00011248941894064137,1.9041461911430755,1.085957650345734
790813400,0.8,1.42,0.12,0.4,128,-0.9656702278804294,-0.005814198848550831,11.076895312814697,11.82111276542921,-0.744217452614512,0.5979892550815193,0.10734551041393957,-0.07260856396365618,0.44415384621720877,3.374682568358188e-5,0.4868133296886886,1.0902780040579705
790813996,0.8,1.42,0.12,0.4,128,-0.9998908443047241,-0.0002829713070128404,11.79675443087643,11.832974758174073,-0.03622032729764335,0.9005509303268957,0.0035813399141718387,-1.4229284436581071,0.7065557165338303,2.2497883788121085e-6,1.3378075846152442,1.0847690782968775
790814008,0.8,1.42,0.12,0.4,128,-0.9999999999984303,-0.023222207525609644,8.837485083999109,11.809927647277142,-2.972442563278033,0.9999853539896818,0.26480193000711577,-0.9771088110502623,1.703347919781207,0.00015073582137301478,1.3555562608110863,1.1131543635429235
790814649,0.8,1.42,0.12,0.4,128,-1.0,-0.0013138951056172875,11.663830519069085,11.832009092588093,-0.16817857351900756,0.9999999974734776,0.014982073711923727,-2.5606602618489105,1.1969554776251583,2.137299008062228e-5,1.4434239952573729,1.0857351277837164
790814884,0.8,1.42,0.12,0.4,128,-0.910751718796499,-0.00015704152363942136,11.805030403136195,11.825131718162039,-0.020101315025844002,0.06606470049861025,0.01294027395234816,0.24358034694405414,0.821068142388788,5.118268562187502e-5,0.8322502874392027,1.0847096505346003
79081522x,0.8,1.42,0.12,0.4,128,-0.999999994281251,-0.029234133281880226,8.061891766955972,11.803860827036637,-3.741969060080665,0.9998073808284459,0.33341549102257917,-1.4599789666957759,0.6700785920265143,3.9933743722912925e-5,0.6887929614327001,1.124040365327006
790815326,0.8,1.42,0.12,0.4,128,-0.8909906948798936,-0.00019770551406464342,11.807319020078774,11.832625325879045,-0.025306305800270934,0.4741319038211378,0.004337367940614627,1.1495234383547823,0.29789801231671503,1.5748518651491965e-5,0.38223073339867003,1.0846932312322097
79081573x,0.8,1.42,0.12,0.4,128,-1.0,-0.0006854522874387459,11.744904590991629,11.832642483783786,-0.08773789279215727,0.9999999999996737,0.00781607042020468,-1.6026167661574817,0.7727649916822579,3.374682568212044e-5,0.8509942549265554,1.085143305529021
790816521,0.8,1.42,0.12,0.4,128,-0.9999999999999939,-0.007445864191180741,10.872758199102257,11.825828815573402,-0.9530706164711447,0.9999990556158892,0.0849037275351476,-2.0703431277013977,1.086642633249262,3.374682568242226e-5,1.1891622974357725,1.0919729825392943
790817620,0.8,1.42,0.12,0.4,128,-0.7785297999704465,-3.841843567022829e-5,11.827173286057905,11.832090845823691,-0.00491755976578645,0.14599736556091197,0.002485835178718677,1.748197177277184,0.14718526328125173,1.2373836083887048e-5,0.19821034872723498,1.084551056775233
790818068,0.8,1.42,0.12,0.4,128,-0.8385099716011809,-0.00017162107807105155,11.793318907123371,11.815286405116465,-0.021967497993093943,0.1111546536938944,0.017439941668697456,0.8299641746557026,0.19542445435259784,3.599661406272855e-5,0.21251630901440074,1.0847937724634906
790818658,0.8,1.42,0.12,0.4,128,-0.999999998221303,-0.0005568038189006445,11.761501042821203,11.832771931640481,-0.0712708888192779,0.9997952018589902,0.006350429326784022,1.4868995539561825,0.1887060496929485,1.8560754125748195e-5,0.23422894435427907,1.0850231612750112
790818869,0.8,1.42,0.12,0.4,128,-0.9945701054471815,-0.0005146380339372853,11.764171516136315,11.830045184480287,-0.06587366834397201,0.3507760043400779,0.014073451439784805,1.1174249641990195,0.8415961879894596,8.999153515627884e-5,0.7618070967947917,1.0850038609712849
790819204,0.8,1.42,0.12,0.4,128,-0.9923934582079276,-0.00021319755972446107,11.805228428814573,11.832517716459307,-0.027289287644734372,0.48923748293963387,0.00443566166066287,1.8431326946865594,0.24981554986778415,1.7435859936047075e-5,0.31407309077736173,1.0847082295806465
790819685,0.8,1.42,0.12,0.4,128,-1.0,-0.014147361049723127,10.008212361375346,11.819074575739904,-1.8108622143645583,0.9999999999997882,0.1613194269696933,-1.4251762475075633,0.5910036401075329,0.00010517760670432868,0.5115146563670526,1.099917943773785
790820483,0.8,1.42,0.12,0.4,128,-0.8310174227818953,-0.0004187786439511884,11.728826349388742,11.782430015814494,-0.05360366642575265,0.05303490048460457,0.05662798438071234,-0.22851794833712857,2.318165997850707,0.0003054087724121046,1.643036815521102,1.085260022632368
790820774,0.8,1.42,0.12,0.4,128,-0.9036321722036335,-0.001843095988873335,11.591886720380472,11.827803006956257,-0.2359162865757849,0.7680230466370274,0.03003311064981698,-0.2781745047900112,1.252239505842142,8.324217001129622e-5,1.1499922478812257,1.0862672336369397
790821582,0.8,1.42,0.12,0.4,128,-0.9853457255878451,-1.5838941283844123e-5,11.83127161074193,11.833298995226263,-0.0020273844843341493,0.852740273034621,0.00021507696471351613,0.46797172844559576,0.3531973166290086,2.2497883788516053e-6,0.6689037923076221,1.0845217684878499
790822809,0.8,1.42,0.12,0.4,128,-0.9999978116872615,-0.0009171345685886112,11.715008846834372,11.832402071613714,-0.11739322477934166,0.9979081088098387,0.010480006318774224,0.0017295037459846775,0.5636528569810864,2.5310119262020998e-5,0.6573424795928461,1.0853605842790481
790822825,0.8,1.42,0.12,0.4,128,-0.7440340586403948,-4.900485444696566e-5,11.822657889369346,11.828930510738562,-0.00627262136921658,0.11011351797434596,0.00490466734884827,0.9508480327679211,1.030493907518081,0.00012148857245911796,0.8787964221846807,1.0845833491383674
790824943,0.8,1.42,0.12,0.4,128,-0.9999292082503975,-0.016778248327513248,9.666852941537288,11.814468727458983,-2.1476157859216958,0.9643386422014244,0.19843682558080375,-0.5848018414540503,1.9759293081879583,0.000352091881332321,1.338757371205918,1.1034462824714257
790825073,0.8,1.42,0.12,0.4,128,-0.98163491328044,-0.0095450918594209,10.582426109247507,11.804197867253382,-1.2217717580058753,0.6267049788438587,0.17016433067713546,0.3985582698719018,1.384741364094379,0.0004010247785014414,0.9215799135595675,1.0944962893835983
